"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Virginia Tech","10.15787/vtt1/qta5ms","dois","10.15787/vtt1/qta5ms","VTTI",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/QTA5MS",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-04-08T19:16:27Z","2019-04-08T19:16:28Z",NA,"2020-07-29T07:46:55Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1/hrcecd","dois","10.15787/vtt1/hrcecd","VTTI",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/HRCECD",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-04-08T19:22:05Z","2019-04-08T19:22:06Z",NA,"2020-07-29T07:46:56Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1/qdiquv","dois","10.15787/vtt1/qdiquv","VTTI",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/QDIQUV",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-04-08T19:35:28Z","2019-04-08T19:35:28Z",NA,"2020-07-29T07:47:00Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1/kuylii","dois","10.15787/vtt1/kuylii","VTTI",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/KUYLII",2,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-04-08T20:21:52Z","2019-04-08T20:21:52Z",NA,"2020-07-29T07:45:32Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1/dedact","dois","10.15787/vtt1/dedact","VTTI",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/DEDACT",4,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-04-09T13:50:28Z","2019-04-09T13:50:28Z",NA,"2020-07-29T07:49:44Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.fd28113","dois","10.5061/dryad.fd28113","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.fd28113",7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,146,25,1,1,3,0,0,0,"2019-04-09T19:26:22Z","2019-04-09T19:26:22Z",NA,"2022-06-01T21:36:13Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.nj2b2h4","dois","10.5061/dryad.nj2b2h4","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.nj2b2h4",7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,108,19,1,1,2,0,0,0,"2019-04-15T18:27:27Z","2019-04-15T18:27:27Z",NA,"2022-06-01T21:39:36Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.d33j215","dois","10.5061/dryad.d33j215","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.d33j215",16,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,51,4,1,1,1,0,0,0,"2019-04-22T14:21:22Z","2019-04-22T14:21:23Z",NA,"2022-06-01T21:42:58Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.2667377","dois","10.5281/zenodo.2667377","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/2667377",3,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2019-05-04T19:13:04Z","2019-05-04T19:13:04Z",NA,"2020-07-29T08:44:41Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.2667376","dois","10.5281/zenodo.2667376","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/2667376",3,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-05-04T19:13:05Z","2019-05-04T19:13:06Z",NA,"2020-07-29T08:44:41Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.97vq77g","dois","10.5061/dryad.97vq77g","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.97vq77g",27,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,77,12,1,1,1,0,0,0,"2019-05-09T14:47:58Z","2019-05-09T14:47:58Z",NA,"2022-06-01T21:52:12Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/w4go2g/q4t8ss","dois","10.7910/dvn/w4go2g/q4t8ss","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/W4GO2G","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/W4GO2G/Q4T8SS",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-05-12T16:47:52Z","2019-05-12T16:47:53Z",NA,"2020-07-29T09:36:01Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/7hyifj/ce9edk","dois","10.7910/dvn/7hyifj/ce9edk","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/7HYIFJ","DOI",NA,"2013",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/7HYIFJ/CE9EDK",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-05-13T17:39:39Z","2019-05-13T17:39:40Z",NA,"2020-07-29T09:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/0jyrqe","dois","10.7910/dvn/gyeaig/0jyrqe","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/0JYRQE",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:03Z","2019-06-09T04:07:03Z",NA,"2020-07-29T15:32:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/6tf3sg","dois","10.7910/dvn/gyeaig/6tf3sg","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/6TF3SG",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:04Z","2019-06-09T04:07:05Z",NA,"2020-07-29T15:32:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/okh83j","dois","10.7910/dvn/gyeaig/okh83j","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/OKH83J",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:04Z","2019-06-09T04:07:04Z",NA,"2020-07-29T15:32:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/msowfa","dois","10.7910/dvn/gyeaig/msowfa","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/MSOWFA",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:05Z","2019-06-09T04:07:05Z",NA,"2020-07-29T15:32:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/oqc851","dois","10.7910/dvn/gyeaig/oqc851","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/OQC851",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:05Z","2019-06-09T04:07:06Z",NA,"2020-07-29T15:32:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/0lkidb","dois","10.7910/dvn/gyeaig/0lkidb","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/0LKIDB",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:06Z","2019-06-09T04:07:06Z",NA,"2020-07-29T15:32:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/7gswgy","dois","10.7910/dvn/gyeaig/7gswgy","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/7GSWGY",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:07Z","2019-06-09T04:07:07Z",NA,"2020-07-29T15:32:26Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig/meyhah","dois","10.7910/dvn/gyeaig/meyhah","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/GYEAIG","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/GYEAIG/MEYHAH",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:07Z","2019-06-09T04:07:08Z",NA,"2020-07-29T15:32:26Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/gyeaig","dois","10.7910/dvn/gyeaig","Harvard Dataverse",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/GYEAIG",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-09T04:07:08Z","2019-06-09T04:07:08Z",NA,"2020-07-29T15:32:26Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.15787/vtt1/kwukgm","dois","10.15787/vtt1/kwukgm","VTTI",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.vtti.vt.edu/citation?persistentId=doi:10.15787/VTT1/KWUKGM",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-11T14:46:30Z","2019-06-11T14:46:30Z",NA,"2020-07-29T15:36:52Z","vt.vttidata","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3247952","dois","10.5281/zenodo.3247952","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/3247952",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-06-18T14:04:07Z","2019-06-18T14:04:08Z",NA,"2020-07-29T16:58:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3247953","dois","10.5281/zenodo.3247953","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/3247953",0,NA,"mds",TRUE,"findable",NA,2,0,0,0,0,0,0,0,"2019-06-18T14:04:07Z","2019-06-18T14:04:07Z",NA,"2020-07-29T16:58:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/iifobl","dois","10.7910/dvn/dca9qw/iifobl","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/IIFOBL",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:48Z","2019-07-24T17:56:59Z",NA,"2020-06-30T16:48:18Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/qen49l","dois","10.7910/dvn/dca9qw/qen49l","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/QEN49L",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:49Z","2019-07-24T17:56:59Z",NA,"2020-06-30T16:48:19Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/ixcdzo","dois","10.7910/dvn/dca9qw/ixcdzo","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/IXCDZO",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:50Z","2019-07-24T17:56:49Z",NA,"2020-06-30T16:48:20Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/e0ecdl","dois","10.7910/dvn/dca9qw/e0ecdl","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/E0ECDL",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:51Z","2019-07-30T13:03:46Z",NA,"2020-06-30T16:48:21Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/y3k92j","dois","10.7910/dvn/dca9qw/y3k92j","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/Y3K92J",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:51Z","2019-07-24T17:56:58Z",NA,"2020-06-30T16:48:22Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/lqybn9","dois","10.7910/dvn/dca9qw/lqybn9","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/LQYBN9",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:52Z","2019-07-24T17:56:54Z",NA,"2020-06-30T16:48:23Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw","dois","10.7910/dvn/dca9qw","Harvard Dataverse",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/DCA9QW",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,7,0,0,0,"2019-07-24T17:41:53Z","2019-07-24T17:56:48Z",NA,"2020-06-30T16:48:27Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7910/dvn/dca9qw/x2whpg","dois","10.7910/dvn/dca9qw/x2whpg","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/DCA9QW","DOI",NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/DCA9QW/X2WHPG",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2019-07-24T17:41:53Z","2019-07-24T17:56:56Z",NA,"2020-06-30T16:48:25Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3378975","dois","10.5281/zenodo.3378975","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2020","en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/3378975",2,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2019-08-27T18:25:10Z","2019-08-27T18:25:11Z",NA,"2020-07-29T23:11:30Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3378976","dois","10.5281/zenodo.3378976","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/3378976",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-08-27T18:25:10Z","2019-08-27T18:25:10Z",NA,"2020-07-29T23:11:31Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3380517","dois","10.5281/zenodo.3380517","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/3380517",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-08-28T18:41:26Z","2019-08-28T18:41:26Z",NA,"2020-07-29T23:14:47Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.v6460s3","dois","10.5061/dryad.v6460s3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","3","http://datadryad.org/stash/dataset/doi:10.5061/dryad.v6460s3",6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,44,3,0,1,0,0,0,0,"2019-08-29T04:30:13Z","2019-08-29T04:30:13Z",NA,"2022-06-03T18:30:37Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3383923","dois","10.5281/zenodo.3383923","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset","v1.0.0","https://zenodo.org/record/3383923",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-09-02T13:32:20Z","2019-09-02T13:32:21Z",NA,"2020-07-29T23:48:19Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3383922","dois","10.5281/zenodo.3383922","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset","v1.0.0","https://zenodo.org/record/3383922",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-09-02T13:32:21Z","2019-09-02T13:32:22Z",NA,"2020-07-29T23:48:19Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.7923/6t5b-y124","dois","10.7923/6t5b-y124","Northwest Knowledge Network",NA,NA,NA,NA,NA,NA,NA,"2019",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://data.nkn.uidaho.edu/dataset/microbial-associates-precipitation-over-four-seasons-three-locations-united-states",0,NA,"fabricaForm",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-09-26T20:04:02Z","2019-09-26T20:04:02Z",NA,"2020-07-23T18:06:26Z","nkn.nkn","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.w3r2280km","dois","10.5061/dryad.w3r2280km","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","3","http://datadryad.org/stash/dataset/doi:10.5061/dryad.w3r2280km",7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,21,3,0,1,0,0,0,0,"2019-09-27T13:28:49Z","2019-09-27T13:28:50Z",NA,"2022-06-03T18:50:24Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5281/zenodo.3466110","dois","10.5281/zenodo.3466110","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/3466110",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2019-10-01T01:20:19Z","2019-10-01T01:20:20Z",NA,"2020-07-30T05:32:53Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Tech","10.5061/dryad.qn55s","dois","10.5061/dryad.qn55s","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.qn55s",7,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,59,5,0,1,0,0,0,0,"2019-10-14T21:37:41Z","2019-10-14T21:37:42Z",NA,"2022-06-03T18:59:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
